listing_id,name,host_id,neighbourhood_id,room_type,price,minimum_nights,availability_365
976242,Cozy East Village Haven,854208,20,Entire home/apt,200,10,51
977870,Upper West Side Pied A Terre /NYC,5350359,9,Entire home/apt,169,2,59
978062,West Village 1 BR Apartment,5186189,12,Entire home/apt,249,3,5
978386,"A GEM Garden Apt on Broadway & 42ST QUEENS, NY",5354308,57,Entire home/apt,85,2,254
978615,NICE ROOM IN ASTORIA NEAR MANHATTAN,5369117,57,Private room,81,2,326
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,20,Entire home/apt,199,2,322
980561,"Beautiful, private, uptown studio",15742,3,Entire home/apt,88,3,47
981410,Sunny Studio in the West Village,5374768,12,Entire home/apt,170,4,273
981494,Large and sunny one BR (600 sq.ft),5207582,46,Entire home/apt,100,1,0
982038,Entire 1bdrm cnr of Fort Greene- off Park,5378922,14,Entire home/apt,130,9,329
983625,Great Studio in the heart of Harlem,4548229,3,Entire home/apt,135,30,253
984721,QUIET GARDEN APT FACING NY BAY!,555739,91,Entire home/apt,65,30,188
985338,"Monthly rental of guest room,limited kitchen use",1417489,33,Entire home/apt,100,180,365
986727,Manhattan's Best Deal!,5414067,5,Entire home/apt,165,3,177
987329,ROOM NEAR TIMES SQUARE MANHATTAN,5369117,57,Private room,78,4,348
987616,5 Bdrm Historic Brownstone Triplex,4018660,37,Entire home/apt,350,5,0
989976,Three Bedroom NY Private Apartment,5435208,38,Entire home/apt,160,3,298
990130,Spacious 3br Apartment in Brooklyn,5435713,30,Entire home/apt,225,5,188
990367,Colorful Manhattan - Harlem Apartment,5438325,3,Entire home/apt,170,5,177
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,2,Private room,349,3,87
992508,"Next to Subway, Private bedroom",4714927,5,Private room,65,2,251
992598,"Village Life, 2-Bedroom, East Village",2203885,20,Private room,420,3,301
992891,Sunny Nolita 1 Bedroom Apartment,458021,65,Entire home/apt,119,3,0
992977,Park Slope Pre-War Apartment,4000059,17,Entire home/apt,100,365,365
993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,5454862,3,Entire home/apt,97,3,6
993514,Luxury Furnished 1 BR UWS Apt w W/D & Deck,15145088,9,Entire home/apt,191,30,346
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,9,Entire home/apt,187,30,346
993576,Luxury Furnished 1 BR Apartment  UWS,15145088,9,Entire home/apt,172,30,346
995169,West Village Gem - Amazing Location,5466191,12,Entire home/apt,950,3,357
995187,"BIG & SUNNY, 1 STOP FROM MANHATTAN",2829145,14,Entire home/apt,275,4,310
995215,Upper West Side Amazing Large 2 Bedrooms,3038687,9,Entire home/apt,99,30,113
995367,1BR Apt as featured in New York Mag,412783,53,Entire home/apt,334,11,238
995469,Beautiful Large Furnished Bedroom on UES,5468901,29,Private room,60,7,0
997404,Charming Apt. In Brooklyn Townhouse,5480570,7,Entire home/apt,145,3,303
998423,Great space minutes from Manhattan!,2765234,57,Private room,75,4,10
998887,Sunny studio apt in heart of SoHo,227908,28,Entire home/apt,130,20,11
999248,TriBeCa 2500 Sq Ft w/ Priv Elevator,273174,78,Entire home/apt,575,1,207
999977,Cozy studio apartment on upperwest,5497326,9,Entire home/apt,295,7,0
999984,Greenwich Village Townhouse Apt,5468033,12,Entire home/apt,300,3,318
1000788,Modern Lux 1 br near 2/3/4/5 Trains,4797532,16,Entire home/apt,120,28,280
1001147,Big Room with Bath in Bushwick! ,3363720,22,Private room,50,3,171
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,5,Shared room,56,2,303
1002469,Comfortable Apt near Bloomingdales,5512719,29,Entire home/apt,191,2,347
1003530,New York City - Upper West Side Apt,454250,9,Private room,135,7,44
1003754,Chic  Park Slope Pied-à-terre,5520355,11,Entire home/apt,195,7,94
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,3,Shared room,75,1,9
1005763,★Private Room Overlooking the Park★,450050,3,Private room,99,10,83
1009883,"Modern, Carroll Garden Townhouse",329436,34,Entire home/apt,350,3,22
1009973,Brooklyn Wildlife Loft Mckibbin st,5556571,13,Entire home/apt,40,15,365
1010785,Astoria awesome balcony apartment PARKING AVAILABL,3898812,57,Entire home/apt,130,1,301
1011449,Spacious and EASY access to all!,5563508,25,Entire home/apt,225,2,339
1013648,Gorgeous 2 Fl Apt in1887 Brownstone,5018907,17,Entire home/apt,225,7,342
1016004,Clean and Cute Shared Room in Very Safe Area,5577926,57,Shared room,38,1,55
1016105,BK - Spacious & Sunny 4 bedroom apartment,5591685,4,Entire home/apt,200,7,11
1016352,Midtown West Modern & Sunny-near Central Park,5593208,8,Entire home/apt,550,1,365
1016819,2BR 2Bath duplex w garden & terrace,5596242,4,Entire home/apt,235,6,3
1018181,Master Bedroom  Ideal for 2 - Luxury for 1 !,4937803,25,Private room,75,5,365
1018529,Large 2 BDRM @ McCarren Park!!,5606448,21,Entire home/apt,249,30,273
1019360,Hip charming Williamsburg apartment,693889,13,Entire home/apt,120,5,0
1021005,Cute Bedroom in Clinton Hill,5619749,7,Private room,50,28,343
1021491,Whole Apt: Artsy home by BK Museum,5622682,16,Entire home/apt,85,3,149
1021957,PRIVATE QUIET SUITE,315606,16,Private room,78,3,95
1022204,"Glowing reviews, hip neighborhood",3483960,24,Private room,110,3,0
1023181,"LOCATION/garden!(FEMALE only, next to girl's room)",4932354,30,Private room,50,3,315
1023529,Convenient and private,5634395,3,Private room,52,3,0
1024113,"Lovely room in East Williamsburg, NY",2120889,13,Private room,63,2,66
1024135,Beautiful UES Studio with Backyard for Sublet,261530,29,Entire home/apt,105,45,109
1025001,Private Entrance Charming Bedroom,5641042,122,Private room,75,2,333
1025786,Fantastic 1br in Astoria/LIC,5647813,26,Private room,69,7,365
1025847,Modern 1BR East Village Apt w/patio,62316,20,Entire home/apt,165,60,311
1026565,Peaceful Park Slope near subways,825252,17,Entire home/apt,125,2,0
1026683,Mi Casa Tu Casa Guesthouse Mexico ,5652395,81,Private room,85,2,363
1027808,East Village Loft - 1300 sq/ft home - 2 Bedrooms!,5655889,20,Entire home/apt,499,5,341
1028263,Spacious Room/Great Location,5658953,20,Private room,60,5,232
1029482,Private Room w TV in East Village,5664550,20,Private room,95,5,320
1029808,Spacious 1bd Near Trendy Neighborhoods And City,5293735,7,Entire home/apt,105,5,0
1030254,Large room in Beautiful communal house,1949282,22,Private room,55,2,235
1030392,"BIG, COMFY, 4BR DUPLEX, GARDEN APT, Williamsburg",216191,13,Entire home/apt,289,2,88
1030780,NYC Brooklyn Sunset Park- Great Bed. Great House.,1113080,80,Private room,70,2,0
1032127,Short Term Stay in Chelsea/MP NYC,5679237,15,Entire home/apt,275,7,188
1032610,Beautiful loft in trendy Harlem!,5681729,3,Entire home/apt,130,7,231
1032611," Private 1 bdrm Lefferts Gr, BK apt",5682003,25,Entire home/apt,125,2,3
1034911,"Entire Spaceous, Sunny, Loft in Clinton Hill",5696628,7,Entire home/apt,150,2,23
1036498,☆☆New Discount☆☆ 10min to Manhattan,3233986,57,Private room,46,4,173
1036734,Apartment in the heart of Upper East Side,5707409,29,Entire home/apt,100,3,221
1037016,Quiet central Williamsburg Loft room,237477,13,Private room,90,5,0
1039215,Heart of Williamsburg - authentic & central!,4911550,13,Entire home/apt,90,3,104
1039435,"Lovely studio in Manhattan,New York",5709288,2,Entire home/apt,220,360,0
1039983,Tribeca Loft w/ Private Elevator,273174,78,Entire home/apt,1000,1,37
1039984,Furnished BrownStone Apartment,5447617,7,Entire home/apt,130,30,171
1040156,2 floor Luxury Loft in the best location!,3740730,15,Entire home/apt,499,6,303
1041996,Small room with private bath in New York,964482,3,Private room,45,2,197
1042416,Sunny Brownstone  Attic,5738733,7,Entire home/apt,70,2,288
1042806,My Other Little Guestroom,2680820,38,Private room,59,1,322
1043046,Studio in Best Possible Location!,2335804,15,Entire home/apt,160,5,0
1044502,HELLO HARLEM,5749899,3,Entire home/apt,195,4,278
1044731,Dear Potential Airbnb Guests.,5751206,23,Private room,96,3,364
1045491,Prime Williamsburg. Brand new,1356046,13,Private room,75,3,136
1045897,"HISTORIC WILLIAMSBURG, BKLYN",839679,13,Entire home/apt,195,3,273
1046443,"Beautiful & spacious apartment in Astoria, Queens",5760970,50,Private room,200,1,364
1048190,Huge Sunny Loft w Patio + Charm,832244,7,Entire home/apt,139,30,205
1049224,Beautiful duplex in a brownstone,1740216,3,Entire home/apt,190,30,84
1051575,Quiet and Comfort Near Columbia University,5245246,3,Private room,95,2,320
1053523,Beautiful Ground Level Townhouse Ap,4128399,24,Entire home/apt,350,3,364
1054006,Bohemian East Village Brownstone,92272,69,Private room,80,3,217
1054201,One Bedroom Townhouse Apartment,4165498,5,Entire home/apt,120,5,242
1055029,Washington Heights/Inwood apartment,5810195,19,Private room,42,1,357
1056119,Cozy Private Space in Williamsburg Townhome,5817011,13,Entire home/apt,116,4,127
1056185,Sunny+Cozy Double bedroom in BKLYN!,697442,55,Private room,60,1,19
1056256,Beautiful eco triplex w/green roof. Free yoga/spa.,462379,34,Entire home/apt,1395,1,362
1056445,Upscale Designer Studio-Heart of Manhattan,1600541,29,Entire home/apt,425,2,358
1056804,Spacious Modern & Comfy 2BR in BK Brownstone,2413155,39,Entire home/apt,225,4,251
1057022,Spacious 1br East Village Apartment,5822377,20,Entire home/apt,159,5,0
1059531,Staten Island 1st floor Apartment,7875272,123,Entire home/apt,221,30,0
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,2,Private room,150,7,365
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,29,Entire home/apt,199,1,300
1061337,Sunny Private BR Crown Hts Brooklyn,1557383,16,Private room,70,1,0
1063020,Private Brownstone,5851210,5,Entire home/apt,110,31,84
1063554,bedroom in big sunny loft (& Roof!),2873394,22,Private room,60,2,18
1065138,Private room in beautiful neighborhood in Brooklyn,5861233,16,Private room,50,3,0
1066769,"Clean Room, Central Location in Manhattan",3327668,24,Private room,120,1,240
1067251,Entire home/apt in New York,5872605,20,Entire home/apt,395,5,0
1068505,Relaxing and Roomy in Crown Heights,2128778,16,Private room,60,2,57
1069266,Stay like a real New Yorker!,5867023,2,Entire home/apt,145,2,148
1069287,Park Slope 1br by Barclays Center/Prospect Park!,5879729,13,Entire home/apt,83,30,26
1070458,Room in a cozy loft,3968209,28,Private room,100,3,355
1071743,Brooklyn Family Friendly Brownstone,5895535,16,Entire home/apt,200,2,0
1072212,Relaxed in New York,5897760,3,Private room,50,3,211
1072481,Bedroom for two in Chelsea,5479559,15,Private room,70,1,15
1073635,Cozy Carroll Gardens Brownstone Apt,4243849,34,Entire home/apt,175,2,218
1073780,Sunny Clinton Hill Apt w/Patio,1149419,16,Entire home/apt,149,28,265
1073832,Designer Studio Apt in Red Hook,5585945,124,Entire home/apt,125,3,300
1074155,"Big 1st Meal, Kind Host, Ace Space",5909206,5,Private room,58,1,284
1074506,Amazing Queens Oasis Steps to Train,2981156,57,Entire home/apt,160,2,56
1076324,2BR Sunny Apt - 15 min from MIDTOWN,3864301,40,Entire home/apt,150,30,365
1077176,Beautiful Gramercy duplex loft with terrace,5927702,69,Entire home/apt,131,30,33
1077179,Large luxury 1 bedroom loft in Gramercy,5927702,69,Entire home/apt,250,30,327
1077375,Private RM 15min from the Manhattan,5855145,57,Private room,70,1,359
1079675,"Clean, Complete and Cool",5938496,65,Entire home/apt,149,5,0
1080543,Sunny Sunset Park Artist Loft,5943212,80,Entire home/apt,109,2,339
1080766,Summer Special Price Times Square,5944682,72,Private room,185,2,127
1080816,Cozy apartment in Greenpoint,5944756,21,Entire home/apt,138,14,356
1080839,Spacious sunny bedroom - East Village (A),3417321,20,Private room,150,10,0
1083888,"Verna's Brownstone  (no stove, no gatherings)",5959653,7,Private room,80,1,283
1086640,"1 Bedroom Apt Greenpoint, Brooklyn",5972975,21,Entire home/apt,75,2,0
1087215,Stunning Designer Loft in the heart of Chelsea,1841580,15,Entire home/apt,300,5,87
1089240,Great Apartment with luxurious bath in NYC/Chelsea,5971251,15,Private room,176,2,268
1089542,Private Cozy Bedroom in Brooklyn,663764,55,Private room,47,2,0
1089619,"Bright, Huge Room in 3 Bedroom Apt.",5986790,31,Private room,40,7,272
1090732,You take living or bedroom!,5993276,125,Shared room,60,7,362
1091582,Two Comfy Rooms in Park Slope,2768182,11,Private room,89,1,24
1091840,"Private bedroom in Manhattan, NYC ",4714927,5,Private room,75,2,12
1092760,Private Entrance - Backyard Summer Dining - Enjoy,5887081,7,Entire home/apt,110,7,284
1093977,"Sunny Apt in Harlem, New York",6010467,3,Entire home/apt,85,30,0
1095106,Greenpoint - with your own space!,6016424,21,Private room,72,4,71
1096326,"Private studio in staten island 

",6024006,42,Entire home/apt,190,2,365
1096511,Private Room in Large Apt w/ Gorgeous Park View,364499,3,Private room,85,2,72
1097816,Group-Student-Friendly Bklyn House,1709216,55,Entire home/apt,325,2,328
1098863,Great Bushwick Studio Apartment,2413714,22,Entire home/apt,125,2,365
1099244,Big UWS 1Bdrm 2 min to Central Park,5604089,9,Entire home/apt,200,3,0
1100421,"Cobble Hill, sunny large 1BR apt",1545977,37,Entire home/apt,195,30,345
1100753,Stunner Garden Apt in Townhouse,6046616,31,Entire home/apt,175,2,280
1101035,Sunny 1 or 2 BR apt in Boerum Hill,6048514,39,Entire home/apt,189,4,247
1101224,THE PUTNAM,2571,7,Entire home/apt,182,9,23
1102858,Brownstone Flat on Tree-Lined Block,5908577,16,Entire home/apt,105,1,277
1102942,"1BR, 1BTH Duplex W/ LRG OUTD SPACE",6057624,27,Entire home/apt,240,1,321
1102963,The Bushwick 3BR 2BA 20 mins to NYC,3531317,22,Entire home/apt,185,4,215
1105845,Convenient Location! 1 BR on 1Floor,3630531,15,Entire home/apt,160,4,168
1106284,Modern Loft Space on Gramercy Park,2757621,69,Entire home/apt,250,4,11
1107092,Brand new 2BD Apt in Gramercy,4373782,27,Entire home/apt,650,30,256
1107976,Manhattan & Time Square in 30 minutes. Back room.,3158364,40,Private room,35,5,250
1108309,Charming Housebarge w/ outside deck,1018472,74,Entire home/apt,85,4,360
1109092,Beautiful Park Slope 3bdrm Duplex,6088518,17,Entire home/apt,550,3,1
1110195,Chic Brooklyn Apt.- Private Room,6093878,7,Private room,80,2,159
1110484,"Forget NYC, Stay in Williamsburg! Best 1 BR Apt",1690569,13,Entire home/apt,175,6,291
1112070,Private Room & Bath in Brooklyn!,350702,16,Private room,95,2,354
1112407,Harlem Short Term Stay,6105036,3,Entire home/apt,158,4,314
1112484,Beautiful duplex on Bowery,3211592,10,Private room,85,3,5
1113125,Huge 1br - tons of light - williamsburg,2733465,65,Entire home/apt,209,1,365
1114409,2BR spacious luminous brownstone,265152,14,Entire home/apt,150,2,3
1114493,Quiet room with desk in 2BR spacious brownstone,265152,14,Private room,70,2,13
1114788,Astoria Heights Gorgeous Guest Bedroom,6118355,50,Private room,73,1,363
1115381,Private Room & Balcony in New York,6121678,17,Private room,85,2,0
1117516,Beautiful new one bedroom apartment,6133754,7,Entire home/apt,95,3,246
1117706,"Bright, Bohemian, Spacious Apt in Williamsburg",2843987,13,Entire home/apt,125,2,0
1118031,Private room in Prime Soho/Nolita location,6136511,65,Private room,89,3,190
1121448,1 rm @ 3BR loft williamsburg room 2,4864306,21,Private room,50,2,232
1121497,Spacious E Williamsburg with Yard!!,496164,13,Private room,75,5,307
1121502,ART HOUSE VAULT,5942292,7,Private room,60,1,26
1123737,"Leelas Bright, Cosy, and furnushed room.",5986790,31,Private room,45,5,244
1123934,Sunny 1BR Apt in N. Williasmburg,6164428,13,Entire home/apt,130,14,296
1123960,Private Rm for 1 in Historic Harlem,6165258,3,Private room,70,28,365
1124012,FOODIE HAVEN -ENJOY THE REAL NYC :),5848607,20,Private room,125,2,216
1124329,1 bedroom Apt 1 minute from the subway!,6163192,24,Entire home/apt,140,3,228
1126432,South Slope One-Bedroom with Garden Terrace,5268463,80,Entire home/apt,120,3,201
1126492,Andy Phillips,6180052,14,Private room,99,5,250
1126944,Private Home w/ Parking in Brooklyn,128663,1,Entire home/apt,300,5,15
1127040,spacious PARK SLOPE room available ,835112,11,Private room,40,90,311
1127140,Manhattan NYC - The Blue Room,6158233,3,Private room,47,3,285
1128681,Sunny Room in Lower East Side Apt!,302772,24,Private room,115,3,339
1129105,Quiet and Cozy Brooklyn Brownstone Apartment,131014,7,Entire home/apt,90,2,0
1129483,Unique 1BR in energetic E. Village,6196141,20,Entire home/apt,199,3,330
1130138,West Harlem Clean Park 1 Bedroom,1124797,3,Entire home/apt,110,3,15
1130680,It's all about Bushwick BROOKLYN,55176,22,Entire home/apt,100,3,99
1130855,Brooklyn: Close-In With Character ,4623093,30,Private room,90,14,336
1131422,ART HOUSE BIGGIE SMALL,5942292,7,Private room,40,1,118
1131804,Elegant 2BR in Manhattan 15 mins to Midtown,6209044,3,Entire home/apt,133,14,279
1132201,Cozy North Park Slope Apartment,712590,30,Private room,130,2,0
1132409,Amazing Upper West Side Loft-Studio,3038687,9,Entire home/apt,79,30,36
1132907,1 BDR in Greenwich Village Full APT,3965911,53,Entire home/apt,200,2,188
1133296,Entire home/apt in Chelsea New York,6216882,15,Entire home/apt,175,3,194
1134365,Private Garden Apt. with outdoor space in Red Hook,6012816,124,Entire home/apt,200,1,0
1136399,Furnished Nolita Studio,6233644,65,Entire home/apt,200,3,0
1137093,Triplex Penthouse in New York,5446918,13,Entire home/apt,300,5,365
1137270,large Private room in UWS New York,6169516,9,Private room,135,3,219
1137587,Plum Guide Award-Winning Prospect Heights Oasis,354887,30,Entire home/apt,189,3,265
1137999,Private room in a townhouse in NYC,6242426,47,Private room,133,1,281
1138052,Private room in Brooklyn,6131397,80,Private room,65,1,0
1138455,Big and Well Appointed NYC 1 Bdrm,6245239,9,Entire home/apt,179,4,0
1139851,The Perfect Large Chelsea Studio,5654454,15,Entire home/apt,90,45,279
1140826,Private room/bedroom in Park Slope/Gowanus BK,6256118,35,Private room,49,1,98
1141120,Beautiful stylish one bedroom home with balcony.,2637874,13,Entire home/apt,140,3,197
1142034,Large Flatiron 2 bedroom,1474508,2,Entire home/apt,115,2,120
1144861,Stylish Arty Brooklyn Appartment #4,252361,37,Entire home/apt,190,1,238
1145134,Lovely garden bedroom in Greenpoint,585273,21,Private room,99,5,0
1145288,5 STARS***MIDTOWN EAST-BRAND NEW!!!,1475015,2,Entire home/apt,110,30,365
1145337,Spacious Private Room -East Village,6280254,20,Private room,109,2,231
1146534,furnished br in 2 br share in WV,6286114,12,Private room,64,5,0
1146653,Luxury 1 Bedroom Central Park Views,836168,9,Entire home/apt,1000,30,364
1147507,RUSTIC/MODERN/EV/NYC,5523186,20,Entire home/apt,750,3,364
1147524,3br family-friendly Astoria house,244071,50,Entire home/apt,175,7,8
