review_id,listing_id,number_of_reviews,last_review,reviews_per_month
10714,8241545,13,2017-08-14,0.28
10715,8241894,1,2015-09-14,0.02
10716,8247721,0,,
10717,8249156,45,2019-05-21,0.97
10718,8250280,7,2019-07-03,2.63
10719,8250457,117,2018-01-11,2.58
10720,8250925,92,2019-06-07,2.01
10721,8251228,70,2019-06-21,1.51
10722,8252369,71,2019-06-24,1.53
10723,8253376,4,2015-11-06,0.09
10724,8254405,161,2019-06-17,3.46
10725,8254640,1,2015-10-27,0.02
10726,8254674,31,2019-07-01,1.29
10727,8255329,4,2015-10-10,0.09
10728,8255464,1,2015-09-21,0.02
10729,8255964,61,2019-06-30,1.33
10730,8256749,85,2019-06-15,1.84
10731,8256930,26,2018-12-12,0.56
10732,8257585,72,2019-01-18,1.8
10733,8257903,2,2015-10-30,0.04
10734,8257999,3,2015-12-10,0.07
10735,8265482,3,2018-10-08,0.16
10736,8266287,10,2017-08-27,0.31
10737,8266641,84,2019-05-08,1.83
10738,8266871,2,2019-01-01,0.04
10739,8266933,65,2017-12-22,1.43
10740,8266969,0,,
10741,8267425,6,2017-01-04,0.13
10742,8268465,57,2018-12-10,1.48
10743,8268849,107,2019-06-23,2.69
10744,8269241,62,2018-11-25,1.34
10745,8269318,73,2019-05-10,1.57
10746,8269681,13,2019-01-02,0.28
10747,8270710,30,2017-06-11,0.65
10748,8272122,15,2019-07-01,0.32
10749,8272327,38,2019-06-30,0.96
10750,8272749,72,2019-06-14,1.62
10751,8272818,7,2019-01-02,0.16
10752,8274113,6,2019-06-22,0.13
10753,8274440,18,2019-05-21,0.39
10754,8274516,87,2019-06-22,1.88
10755,8274711,8,2016-03-19,0.17
10756,8274931,25,2019-06-03,0.55
10757,8275069,3,2016-07-18,0.08
10758,8275331,17,2017-10-03,0.4
10759,8275346,6,2019-05-20,2.09
10760,8275455,3,2016-07-04,0.07
10761,8275676,82,2019-06-30,1.78
10762,8276819,3,2019-05-19,0.07
10763,8276961,39,2019-05-06,0.86
10764,8281340,16,2019-01-28,0.42
10765,8281889,4,2017-03-19,0.09
10766,8281967,1,2015-10-01,0.02
10767,8283627,11,2016-08-22,0.24
10768,8283646,1,2015-09-08,0.02
10769,8283693,0,,
10770,8285992,11,2018-07-30,0.24
10771,8286139,5,2015-11-04,0.11
10772,8286476,4,2015-11-01,0.09
10773,8286494,26,2018-11-15,0.57
10774,8286580,5,2015-10-12,0.11
10775,8287001,16,2019-04-04,0.35
10776,8290210,0,,
10777,8290724,23,2018-04-29,0.5
10778,8291897,126,2019-07-01,2.94
10779,8292864,0,,
10780,8293281,80,2019-06-24,2.83
10781,8293802,1,2015-09-26,0.02
10782,8294259,40,2018-07-16,0.87
10783,8294525,6,2017-01-17,0.13
10784,8301159,17,2019-01-02,0.38
10785,8301850,59,2019-06-16,1.58
10786,8302680,10,2018-05-06,0.23
10787,8303074,10,2019-06-20,0.22
10788,8303337,29,2019-06-22,0.75
10789,8304576,0,,
10790,8304809,84,2019-06-20,1.85
10791,8305649,5,2017-01-04,0.11
10792,8306427,0,,
10793,8306839,0,,
10794,8307946,16,2017-01-01,0.37
10795,8308683,160,2019-06-20,3.44
10796,8308797,135,2019-07-07,2.91
10797,8309474,9,2018-11-01,0.2
10798,8309731,13,2016-02-12,0.28
10799,8311468,1,2015-10-24,0.02
10800,8312148,10,2017-08-11,0.25
10801,8313551,172,2019-07-06,4.48
10802,8316959,5,2017-09-03,0.11
10803,8319488,70,2019-06-30,1.51
10804,8319784,1,2017-06-29,0.04
10805,8320129,3,2018-04-22,0.11
10806,8320702,2,2015-10-19,0.04
10807,8321236,34,2019-05-26,0.73
10808,8321495,2,2016-01-16,0.05
10809,8322478,129,2019-07-01,3.32
10810,8323015,4,2019-07-02,1.85
10811,8323765,1,2015-09-28,0.02
10812,8324941,0,,
10813,8325605,0,,
10814,8326389,37,2019-06-11,0.81
10815,8326753,3,2017-06-19,0.08
10816,8327302,73,2019-06-19,1.58
10817,8327773,188,2019-06-19,4.06
10818,8328900,3,2018-09-30,0.27
10819,8334574,35,2017-08-21,0.78
10820,8335539,5,2019-06-25,0.11
10821,8335547,1,2015-09-26,0.02
10822,8337597,1,2015-10-04,0.02
10823,8338312,5,2018-07-15,0.11
10824,8339036,114,2019-06-20,2.65
10825,8339140,8,2018-06-03,0.17
10826,8340381,4,2017-04-19,0.09
10827,8340665,31,2018-12-30,0.69
10828,8341556,84,2019-05-26,1.82
10829,8341669,1,2015-09-27,0.02
10830,8341919,0,,
10831,8342009,9,2019-04-22,0.2
10832,8342053,9,2016-11-30,0.19
10833,8342200,0,,
10834,8342917,0,,
10835,8343222,147,2019-07-05,3.19
10836,8347980,6,2017-01-01,0.18
10837,8348832,2,2015-12-04,0.04
10838,8353055,5,2016-07-31,0.12
10839,8354383,2,2019-01-05,0.05
10840,8355713,3,2016-04-30,0.07
10841,8355794,2,2015-12-01,0.05
10842,8356955,11,2017-12-12,0.25
10843,8357147,0,,
10844,8358047,0,,
10845,8361443,4,2015-10-30,0.09
10846,8362098,9,2016-12-30,0.2
10847,8364733,38,2017-06-12,0.84
10848,8364979,27,2019-05-21,0.59
10849,8365647,202,2019-05-18,4.35
10850,8367125,1,2016-09-18,0.03
10851,8367271,4,2017-01-04,0.09
10852,8367486,165,2019-06-18,3.56
10853,8368708,0,,
10854,8368794,71,2019-06-01,1.56
10855,8368928,1,2015-09-28,0.02
10856,8368973,0,,
10857,8369401,141,2019-07-03,3.09
10858,8369701,5,2018-08-11,0.12
10859,8369857,13,2019-05-19,0.29
10860,8369895,25,2019-05-03,1.22
10861,8370236,219,2019-07-02,4.73
10862,8371626,2,2015-09-30,0.04
10863,8372368,3,2015-10-13,0.07
10864,8372650,0,,
10865,8373265,11,2019-01-02,0.82
10866,8381173,5,2017-05-13,0.14
10867,8381381,0,,
10868,8381953,102,2019-06-15,2.66
10869,8382660,36,2019-06-26,0.94
10870,8385108,6,2019-01-02,0.13
10871,8385284,8,2019-02-24,0.22
10872,8386220,51,2017-02-24,1.11
10873,8386889,5,2015-10-29,0.11
10874,8387244,2,2015-10-11,0.04
10875,8387338,0,,
10876,8388278,12,2017-01-31,0.26
10877,8388776,10,2018-10-08,0.33
10878,8388864,151,2019-06-29,3.37
10879,8389259,7,2016-09-17,0.16
10880,8389302,12,2019-01-25,0.32
10881,8389603,1,2016-01-01,0.02
10882,8390906,1,2015-09-21,0.02
10883,8391035,0,,
10884,8391096,7,2016-10-28,0.15
10885,8392929,26,2019-06-30,0.57
10886,8398120,0,,
10887,8398566,2,2016-01-03,0.05
10888,8398955,209,2019-06-24,4.53
10889,8400115,11,2019-05-31,0.24
10890,8401484,1,2017-10-10,0.05
10891,8401620,3,2016-07-20,0.06
10892,8402207,98,2019-06-21,2.12
10893,8402882,0,,
10894,8403327,10,2019-01-01,0.22
10895,8404181,3,2015-11-02,0.06
10896,8404499,7,2017-07-06,0.15
10897,8405978,71,2019-04-15,1.55
10898,8407092,3,2018-07-30,0.16
10899,8407577,13,2016-01-17,0.28
10900,8407963,15,2019-05-19,0.33
10901,8408695,0,,
10902,8408853,2,2016-02-20,0.05
10903,8409178,67,2019-06-27,1.64
10904,8409246,4,2015-12-05,0.09
10905,8409459,107,2019-06-18,2.38
10906,8410347,1,2019-01-02,0.16
10907,8410796,2,2015-09-27,0.04
10908,8411164,15,2019-06-30,0.44
10909,8411226,0,,
10910,8411390,9,2018-05-21,0.19
10911,8412352,1,2015-10-06,0.02
10912,8414314,9,2019-03-16,0.19
10913,8416015,166,2019-06-22,3.63
10914,8416681,12,2017-07-03,0.26
10915,8419475,0,,
10916,8420572,0,,
10917,8420870,134,2019-06-27,3.2
10918,8421771,0,,
10919,8422085,18,2017-05-31,0.39
10920,8423636,45,2019-06-29,1.06
10921,8423666,39,2019-05-29,0.85
10922,8424350,20,2018-01-02,0.43
10923,8425148,6,2017-01-01,0.13
10924,8425657,1,2015-09-21,0.02
10925,8426309,12,2018-10-14,0.26
10926,8426584,169,2019-05-27,4.11
10927,8426874,4,2019-01-01,0.09
10928,8427028,1,2015-10-03,0.02
10929,8427638,46,2019-05-12,1.02
10930,8427707,0,,
10931,8427772,2,2015-10-26,0.04
10932,8428777,0,,
10933,8431626,3,2019-05-06,0.35
10934,8431906,5,2019-05-28,0.11
10935,8431998,0,,
10936,8435067,1,2015-10-12,0.02
10937,8438775,163,2019-06-28,3.55
10938,8439030,2,2015-10-10,0.04
10939,8439145,3,2019-01-01,0.13
10940,8439191,13,2016-05-01,0.28
10941,8439758,23,2017-01-01,0.51
10942,8440352,212,2019-06-21,4.64
10943,8441969,6,2019-06-17,0.13
10944,8442642,2,2016-05-12,0.04
10945,8442997,28,2019-03-10,0.64
10946,8444013,20,2019-04-26,0.44
10947,8444115,8,2016-07-23,0.17
10948,8444227,152,2019-06-04,3.34
10949,8444619,71,2019-06-20,1.55
10950,8444730,4,2016-05-05,0.09
10951,8445883,2,2015-10-26,0.04
10952,8446914,20,2018-12-25,0.46
10953,8450523,31,2017-03-31,0.69
10954,8454886,2,2015-10-02,0.04
10955,8455561,0,,
10956,8456825,171,2019-06-22,3.74
10957,8458505,47,2019-06-23,1.03
10958,8458863,7,2016-12-26,0.2
10959,8458966,60,2019-05-24,1.31
10960,8459183,8,2018-08-17,0.2
10961,8459687,1,2016-08-23,0.03
10962,8459744,9,2019-05-27,0.2
10963,8460304,8,2018-11-10,0.18
10964,8467862,2,2015-11-02,0.04
10965,8467950,0,,
10966,8468180,1,2016-01-05,0.02
10967,8468662,1,2015-12-16,0.02
10968,8468835,2,2015-09-29,0.04
10969,8470281,1,2019-01-01,0.16
10970,8470974,6,2017-06-15,0.14
10971,8471063,8,2016-06-03,0.17
10972,8472069,215,2019-06-29,4.68
10973,8472812,2,2019-05-31,0.04
10974,8472997,0,,
10975,8473532,5,2016-06-20,0.11
10976,8473623,1,2015-09-28,0.02
10977,8473811,52,2019-06-22,1.82
10978,8474260,2,2016-03-07,0.05
10979,8474806,9,2017-06-12,0.29
10980,8474859,15,2019-05-19,0.33
10981,8479799,79,2019-07-05,2.19
10982,8480087,25,2019-05-24,0.54
10983,8481074,2,2015-10-01,0.04
10984,8482165,1,2015-09-27,0.02
10985,8482952,1,2016-12-29,0.03
10986,8483688,0,,
10987,8484152,2,2015-10-15,0.04
10988,8485057,34,2019-06-16,0.75
10989,8485529,5,2018-06-16,0.11
10990,8485571,2,2016-01-02,0.05
10991,8485671,2,2015-10-17,0.04
10992,8486828,14,2017-08-31,0.3
10993,8486946,0,,
10994,8488615,1,2015-10-27,0.02
10995,8496270,0,,
10996,8496622,4,2019-07-01,0.09
10997,8498323,0,,
10998,8498885,4,2015-12-28,0.09
10999,8498999,0,,
11000,8499719,86,2019-06-18,1.88
11001,8501589,7,2018-07-28,0.23
11002,8501697,12,2018-01-21,0.26
11003,8501823,1,2015-11-15,0.02
11004,8502814,0,,
11005,8503064,1,2015-10-02,0.02
11006,8503280,1,2015-10-29,0.02
11007,8504231,7,2016-01-02,0.15
11008,8504263,98,2019-04-20,2.15
11009,8504666,63,2019-06-13,1.39
11010,8504873,86,2019-06-19,1.88
11011,8505781,29,2019-07-07,0.64
11012,8505892,0,,
11013,8506167,1,2015-11-02,0.02
11014,8506745,41,2019-02-26,0.89
11015,8506757,94,2019-06-04,2.04
11016,8506867,2,2016-03-10,0.05
11017,8507219,30,2018-11-05,0.66
11018,8507643,5,2017-01-01,0.14
11019,8507768,31,2019-05-17,0.68
11020,8511404,47,2019-06-24,1.04
11021,8513839,2,2017-07-25,0.04
11022,8515213,3,2017-11-06,0.07
11023,8516438,107,2019-06-13,2.84
11024,8518051,58,2019-07-03,1.26
11025,8518280,6,2017-01-29,0.13
11026,8518878,1,2015-11-05,0.02
11027,8519400,0,,
11028,8520094,205,2019-07-06,4.5
11029,8520667,2,2016-11-01,0.06
11030,8520836,2,2015-09-29,0.04
11031,8521188,2,2016-10-09,0.04
11032,8521692,12,2018-11-22,0.32
11033,8522395,57,2019-06-24,1.25
11034,8522756,0,,
11035,8522933,136,2019-07-01,3.0
11036,8523688,2,2015-10-22,0.04
11037,8523742,13,2017-08-07,0.28
11038,8523910,1,2015-11-29,0.02
11039,8525172,104,2019-06-23,2.26
11040,8525292,26,2017-04-20,0.58
11041,8525477,7,2019-05-18,0.15
11042,8530517,2,2019-06-13,0.46
11043,8531441,0,,
11044,8532128,0,,
11045,8532358,42,2019-01-01,0.94
11046,8532763,201,2019-06-26,4.45
11047,8532876,0,,
11048,8533225,159,2019-06-16,3.54
11049,8533457,68,2019-06-13,1.5
11050,8534267,3,2017-01-01,0.07
11051,8534893,50,2019-06-20,1.1
11052,8535125,15,2016-10-01,0.33
11053,8535332,5,2017-09-07,0.11
11054,8535434,88,2019-06-30,1.91
11055,8536270,130,2019-07-02,2.83
11056,8536679,0,,
11057,8537400,2,2015-10-20,0.04
11058,8538077,23,2019-06-24,1.04
11059,8538668,0,,
11060,8539830,0,,
11061,8540941,0,,
11062,8541831,0,,
11063,8541991,67,2019-06-17,1.83
11064,8542461,5,2017-10-20,0.24
11065,8547335,9,2016-10-25,0.2
11066,8547630,26,2018-12-28,0.57
11067,8547691,58,2019-05-05,2.16
11068,8548971,95,2019-06-22,2.17
11069,8549497,3,2016-08-24,0.07
11070,8550041,2,2015-12-13,0.04
11071,8551866,0,,
11072,8552070,17,2019-05-20,0.37
11073,8553197,0,,
11074,8553287,2,2016-01-07,0.05
11075,8554425,1,2015-09-30,0.02
11076,8555250,122,2019-06-16,2.71
11077,8555411,19,2016-09-24,0.42
11078,8555872,241,2019-06-24,5.42
11079,8558627,58,2019-04-15,1.34
11080,8563025,8,2016-01-02,0.17
11081,8563124,2,2016-07-01,0.04
11082,8564804,2,2016-10-31,0.04
11083,8566656,0,,
11084,8568094,36,2019-06-09,2.52
11085,8568363,0,,
11086,8569534,74,2018-10-04,1.61
11087,8569922,3,2016-01-03,0.07
11088,8571594,59,2019-05-21,1.37
11089,8576773,10,2018-08-31,0.22
11090,8577949,1,2015-12-21,0.02
11091,8582762,0,,
11092,8583175,27,2018-12-19,0.59
11093,8588016,7,2016-07-25,0.15
11094,8588357,6,2017-01-02,0.16
11095,8588390,0,,
11096,8588621,79,2019-05-30,1.75
11097,8589299,0,,
11098,8589444,22,2019-06-01,0.48
11099,8589668,16,2019-05-03,0.35
11100,8589729,105,2019-06-30,2.3
11101,8590198,18,2017-06-30,0.4
11102,8590275,0,,
11103,8590777,27,2017-02-22,0.59
11104,8593656,162,2019-06-23,3.55
11105,8593798,56,2019-05-25,1.23
11106,8594833,7,2017-11-26,0.16
11107,8595036,62,2019-06-24,1.37
11108,8595149,134,2019-06-28,2.95
11109,8595191,0,,
11110,8595346,6,2016-07-31,0.14
11111,8595349,2,2016-05-28,0.05
11112,8595394,16,2019-05-12,0.37
11113,8597141,3,2016-06-08,0.07
11114,8597265,1,2016-01-03,0.02
11115,8603083,0,,
11116,8605739,2,2016-11-01,0.05
11117,8608243,68,2019-04-29,1.49
11118,8608841,1,2016-05-24,0.03
11119,8609130,89,2019-06-02,1.94
11120,8609779,143,2019-04-16,3.17
11121,8610093,3,2017-01-05,0.07
11122,8611817,78,2019-06-17,2.32
11123,8612715,1,2015-10-12,0.02
11124,8613175,163,2019-07-05,4.18
11125,8614125,0,,
11126,8614204,58,2019-05-20,1.5
11127,8614790,0,,
11128,8614862,6,2018-02-19,0.13
11129,8615012,34,2018-09-21,0.76
11130,8615062,272,2019-07-07,5.98
11131,8615333,0,,
11132,8615681,12,2017-09-27,0.27
11133,8616102,1,2015-10-11,0.02
11134,8616888,12,2018-10-15,0.37
11135,8620134,90,2019-06-28,1.97
11136,8621113,2,2016-04-13,0.04
11137,8621133,84,2019-06-23,2.16
11138,8622301,240,2019-07-01,5.22
11139,8622987,1,2016-09-03,0.03
11140,8623370,57,2019-07-01,1.26
11141,8623922,2,2015-10-05,0.04
11142,8624104,3,2019-05-01,0.69
11143,8627561,79,2019-07-06,1.72
11144,8627973,1,2019-05-31,0.77
11145,8628425,43,2019-04-27,0.94
11146,8628970,0,,
11147,8629187,4,2017-05-20,0.09
11148,8630185,19,2018-05-30,0.42
11149,8630560,7,2018-11-25,0.16
11150,8630662,78,2019-06-20,1.71
11151,8630853,0,,
11152,8631355,2,2016-07-31,0.04
11153,8632393,23,2016-10-31,0.51
11154,8634024,1,2015-10-12,0.02
11155,8634515,31,2019-05-27,0.69
11156,8635363,2,2016-03-18,0.05
11157,8635762,113,2019-07-07,2.79
11158,8635964,1,2015-10-14,0.02
11159,8636811,1,2015-10-27,0.02
11160,8642428,8,2016-06-17,0.18
11161,8642982,87,2017-08-28,1.9
11162,8643939,1,2015-11-25,0.02
11163,8646618,254,2019-06-24,5.61
11164,8647773,108,2019-07-06,2.38
11165,8648134,2,2015-11-02,0.04
11166,8648818,2,2018-12-27,0.19
11167,8649144,9,2016-10-16,0.2
11168,8649999,6,2015-12-23,0.13
11169,8650076,3,2016-04-27,0.07
11170,8650119,20,2017-07-02,0.44
11171,8650854,16,2019-01-02,0.36
11172,8651132,22,2019-04-20,0.5
11173,8651887,122,2019-06-28,2.68
11174,8652556,202,2019-06-25,4.53
11175,8652653,3,2019-03-31,0.11
11176,8652729,25,2019-06-15,0.55
11177,8652866,194,2018-09-30,4.29
11178,8653449,1,2016-06-20,0.03
11179,8653999,2,2016-11-27,0.04
11180,8654929,4,2018-12-15,0.34
11181,8662518,101,2019-06-24,2.26
11182,8662610,1,2015-11-12,0.02
11183,8662997,53,2019-05-26,1.2
11184,8663101,91,2019-06-17,2.07
11185,8663831,1,2015-10-24,0.02
11186,8664611,131,2019-07-02,2.85
11187,8664615,1,2016-08-31,0.03
11188,8664721,150,2018-10-21,3.32
11189,8664965,116,2019-06-25,2.55
11190,8665047,9,2017-06-19,0.24
11191,8665778,0,,
11192,8667280,116,2019-06-23,2.56
11193,8667450,4,2017-12-12,0.15
11194,8668115,10,2016-09-22,0.22
11195,8668418,18,2019-05-19,0.41
11196,8668701,4,2018-08-22,0.26
11197,8668932,13,2018-06-05,0.29
11198,8671663,26,2019-02-16,0.58
11199,8671786,0,,
11200,8672280,8,2019-06-16,0.19
11201,8673141,0,,
11202,8676240,1,2016-02-07,0.02
11203,8679596,0,,
11204,8680417,3,2016-05-23,0.08
11205,8681709,1,2015-11-15,0.02
11206,8681776,4,2016-10-01,0.12
11207,8682875,7,2019-05-03,0.19
11208,8683432,6,2016-11-28,0.15
11209,8683482,0,,
11210,8683610,8,2016-07-28,0.18
11211,8683858,27,2019-05-27,0.59
11212,8684074,54,2018-05-27,1.22
11213,8684082,17,2017-01-02,0.4
11214,8684292,0,,
11215,8684886,125,2019-07-05,2.75
11216,8685857,1,2016-01-05,0.02
11217,8686040,6,2015-11-22,0.13
11218,8686167,14,2017-01-01,0.33
11219,8686361,2,2018-11-30,0.06
11220,8687096,10,2018-07-28,0.22
11221,8687556,68,2019-07-01,1.78
11222,8687767,0,,
11223,8688783,148,2019-06-23,3.26
11224,8689608,146,2019-05-07,3.22
11225,8691258,1,2015-10-13,0.02
11226,8693545,129,2019-01-24,3.75
11227,8698671,31,2016-06-18,0.68
11228,8698962,1,2015-10-11,0.02
11229,8703355,9,2016-04-08,0.2
11230,8703711,135,2019-06-19,2.96
11231,8703888,49,2019-01-02,1.08
11232,8704348,11,2016-10-02,0.24
11233,8704528,190,2019-06-27,4.23
11234,8704967,2,2016-07-05,0.05
11235,8709068,0,,
11236,8709326,2,2015-10-29,0.04
11237,8712309,86,2019-07-02,1.9
11238,8712745,0,,
11239,8713401,7,2018-08-08,0.19
11240,8713685,0,,
11241,8717373,2,2016-01-05,0.05
11242,8719522,26,2019-07-01,0.58
11243,8719788,0,,
11244,8719948,13,2016-06-20,0.29
11245,8719984,4,2017-07-02,0.09
11246,8720070,17,2016-08-10,0.37
11247,8720655,34,2019-06-24,0.75
11248,8720865,2,2016-01-02,0.04
11249,8720923,59,2019-07-01,1.36
11250,8721348,55,2019-06-24,1.23
11251,8721414,0,,
11252,8721444,15,2018-07-08,0.34
11253,8722224,1,2015-12-23,0.02
11254,8729771,289,2019-06-19,6.46
11255,8729819,1,2015-10-18,0.02
11256,8729960,38,2019-04-30,0.83
11257,8731224,1,2016-05-31,0.03
11258,8731667,35,2019-06-12,0.78
11259,8732919,2,2018-12-17,0.07
11260,8733472,14,2019-01-01,0.31
11261,8733480,11,2017-06-10,0.25
11262,8733620,32,2017-12-26,0.7
11263,8734174,125,2018-11-17,2.77
11264,8735399,10,2019-06-13,0.23
11265,8736827,1,2015-10-27,0.02
11266,8736934,0,,
11267,8736973,30,2019-07-04,0.84
11268,8737468,0,,
11269,8737991,0,,
11270,8738025,5,2017-10-29,0.22
11271,8738086,3,2018-04-30,0.07
11272,8738438,1,2017-03-05,0.04
11273,8739326,18,2019-06-15,1.28
11274,8740683,1,2017-01-27,0.03
11275,8741020,51,2018-09-19,1.12
11276,8741446,57,2019-06-09,1.33
11277,8741489,24,2019-06-29,0.53
11278,8741676,1,2015-10-13,0.02
11279,8742567,0,,
11280,8743269,1,2015-10-20,0.02
11281,8750772,170,2019-07-01,3.85
11282,8750901,1,2015-12-29,0.02
11283,8752714,2,2016-04-17,0.05
11284,8753832,58,2019-06-23,1.27
11285,8754339,0,,
11286,8754560,142,2019-07-06,3.12
11287,8755259,30,2019-06-27,0.67
11288,8756017,0,,
11289,8757920,4,2017-07-23,0.11
11290,8758534,0,,
11291,8759876,5,2019-04-12,0.15
11292,8760003,9,2017-03-06,0.2
11293,8760442,91,2019-06-24,2.11
11294,8760775,4,2015-10-30,0.09
11295,8761013,5,2018-05-02,0.11
11296,8761292,39,2019-07-01,0.87
11297,8761451,0,,
11298,8762135,12,2019-04-27,0.28
11299,8762969,1,2015-10-13,0.02
11300,8763502,198,2019-06-23,4.48
11301,8764617,52,2019-06-15,1.14
11302,8770660,1,2015-12-27,0.02
11303,8772365,17,2016-08-19,0.38
11304,8772654,103,2019-05-31,2.27
11305,8775324,1,2016-01-02,0.02
11306,8775344,1,2015-10-27,0.02
11307,8775910,10,2018-10-22,0.22
11308,8776479,16,2019-03-15,0.49
11309,8777316,0,,
11310,8777936,50,2019-06-25,1.46
11311,8780378,1,2015-10-14,0.02
11312,8781396,0,,
11313,8781837,0,,
11314,8782401,49,2019-06-26,1.23
11315,8783567,15,2019-03-21,0.35
11316,8793166,166,2019-07-01,3.66
11317,8793503,34,2018-12-24,0.75
11318,8794495,0,,
11319,8794624,0,,
11320,8795721,7,2016-01-18,0.15
11321,8796283,115,2019-06-23,2.83
11322,8796876,6,2018-06-22,0.13
11323,8797770,2,2018-04-16,0.06
11324,8798403,225,2018-09-30,4.95
11325,8798499,32,2018-11-22,0.74
11326,8799529,5,2016-05-09,0.11
11327,8799559,207,2019-02-21,4.55
11328,8800003,3,2017-05-07,0.11
11329,8800203,8,2018-09-19,0.19
11330,8800996,16,2018-08-11,0.39
11331,8801963,23,2019-05-21,0.53
11332,8802289,4,2016-09-28,0.12
11333,8806104,51,2019-04-30,1.13
11334,8806783,33,2019-05-04,0.73
11335,8807842,1,2015-11-08,0.02
11336,8808863,1,2015-12-01,0.02
11337,8809245,3,2019-05-27,0.15
11338,8809420,3,2016-08-20,0.07
11339,8809578,1,2015-12-16,0.02
11340,8810949,0,,
11341,8811514,2,2015-11-08,0.04
11342,8811687,6,2017-06-14,0.13
11343,8812730,11,2017-02-04,0.28
11344,8813306,241,2019-06-24,5.65
11345,8813547,10,2016-09-10,0.23
11346,8813854,49,2019-05-05,1.11
11347,8814070,1,2015-12-19,0.02
11348,8814936,264,2019-06-16,5.85
11349,8815120,0,,
11350,8815979,0,,
11351,8816070,27,2018-08-10,0.67
11352,8816465,29,2018-11-10,0.65
11353,8817102,3,2018-12-21,0.08
11354,8819442,196,2019-06-05,4.3
11355,8823472,0,,
11356,8823897,91,2019-06-23,2.06
11357,8825297,62,2019-06-19,1.62
11358,8825701,1,2015-11-03,0.02
11359,8826129,0,,
11360,8826833,5,2016-05-22,0.11
11361,8829421,0,,
11362,8830825,81,2019-04-08,1.79
11363,8832355,1,2016-02-27,0.02
11364,8837432,3,2016-01-02,0.07
11365,8838341,0,,
11366,8838513,9,2019-03-06,0.27
11367,8838861,2,2015-11-02,0.04
11368,8838957,31,2019-05-16,0.71
11369,8839938,0,,
11370,8840563,2,2015-12-07,0.04
11371,8840959,1,2016-09-08,0.03
11372,8841107,0,,
11373,8841646,2,2015-11-29,0.04
11374,8842185,0,,
11375,8842667,0,,
11376,8842752,2,2017-06-02,0.05
11377,8842793,26,2019-06-16,0.58
11378,8843403,4,2016-01-13,0.09
11379,8843681,28,2019-07-08,0.7
11380,8843995,151,2019-06-29,3.32
11381,8844402,94,2019-07-07,2.08
11382,8844652,4,2016-10-23,0.09
11383,8845002,1,2015-11-02,0.02
11384,8845289,58,2018-01-02,1.33
11385,8845441,76,2019-04-11,1.74
11386,8845805,32,2019-06-30,0.72
11387,8845951,76,2019-06-18,1.78
11388,8845982,8,2017-06-18,0.18
11389,8846233,4,2015-10-31,0.09
11390,8846293,25,2019-01-31,0.65
11391,8846634,0,,
11392,8847200,9,2016-10-22,0.2
11393,8847268,0,,
11394,8847542,197,2019-06-24,4.46
11395,8847577,1,2016-01-03,0.02
11396,8848162,1,2015-10-26,0.02
11397,8848243,0,,
11398,8849684,54,2019-06-11,1.19
11399,8849758,11,2018-09-11,0.24
11400,8855930,2,2016-08-31,0.06
11401,8857546,85,2019-05-26,1.99
11402,8857842,10,2019-06-15,0.22
11403,8858228,7,2019-01-01,0.16
11404,8860450,76,2019-06-14,1.68
11405,8861269,28,2019-06-18,0.82
11406,8861340,0,,
11407,8861719,2,2016-01-02,0.05
11408,8863005,3,2015-12-28,0.07
11409,8863296,1,2016-01-03,0.02
11410,8863320,2,2019-06-23,0.92
11411,8864262,83,2019-06-17,1.9
11412,8864404,0,,
11413,8864740,10,2019-05-18,0.27
11414,8865020,1,2015-10-18,0.02
11415,8865499,93,2019-05-28,2.1
11416,8866178,115,2019-06-23,2.56
11417,8866435,0,,
11418,8866669,12,2019-01-13,0.77
11419,8867383,6,2015-11-20,0.13
11420,8868762,0,,
11421,8869029,2,2015-12-30,0.05
11422,8869381,2,2017-04-17,0.06
11423,8869383,12,2019-06-30,0.28
11424,8869857,71,2019-05-11,1.57
11425,8869998,16,2016-11-14,0.36
11426,8873479,118,2019-06-23,2.7
11427,8877466,28,2019-03-19,0.7
11428,8878172,6,2017-01-02,0.13
11429,8880194,1,2015-10-15,0.02
11430,8880524,9,2018-07-28,0.2
11431,8880999,254,2019-06-23,5.59
11432,8881253,66,2019-07-03,1.75
11433,8881765,18,2016-11-24,0.42
11434,8881955,1,2015-10-21,0.02
11435,8882549,7,2016-03-01,0.15
11436,8883032,0,,
11437,8883074,0,,
11438,8883269,74,2019-05-20,1.63
11439,8883877,0,,
11440,8884181,115,2019-07-07,2.61
11441,8885835,17,2017-10-18,0.38
11442,8886292,1,2016-06-08,0.03
11443,8887748,3,2017-05-18,0.07
11444,8887907,38,2019-07-01,0.85
11445,8888689,7,2016-10-08,0.16
11446,8889118,168,2019-06-22,3.71
11447,8889423,11,2016-06-26,0.24
11448,8889664,9,2016-09-10,0.21
